wrist_roll_L,wrist_roll_F,grip_L,grip_F,raw_L,raw_F
-9.8,-10.1,42.1,41.4,2406,1482
-9.7,-10.1,42.1,41.4,2406,1482
-9.7,-10.1,42.1,41.4,2406,1482
-9.7,-10.1,42.1,41.4,2406,1482
-9.6,-10.1,42.1,41.4,2406,1482
-9.5,-10.0,42.1,41.4,2405,1482
-9.4,-10.0,42.1,41.4,2405,1482
-9.3,-10.0,42.1,41.4,2405,1482
-9.1,-10.0,42.1,41.4,2406,1482
-9.0,-10.0,42.1,41.4,2406,1482
-8.9,-9.9,42.1,41.4,2406,1482
-8.8,-9.8,42.1,41.4,2406,1482
-8.8,-9.7,42.1,41.4,2406,1482
-8.8,-9.5,42.1,41.4,2406,1482
-8.8,-9.5,42.1,41.4,2406,1482
-8.8,-9.3,42.1,41.4,2406,1482
-8.9,-9.3,42.1,41.4,2406,1482
-8.9,-9.2,42.1,41.4,2406,1482
-9.0,-9.2,42.1,41.4,2406,1482
-9.0,-9.2,42.1,41.4,2406,1482
-9.0,-9.2,42.1,41.4,2406,1482
-9.0,-9.2,42.1,41.5,2406,1483
-9.0,-9.2,42.1,41.5,2406,1483
-9.0,-9.1,42.1,41.5,2406,1483
-8.9,-9.1,42.0,41.5,2407,1483
-8.9,-9.1,42.0,41.5,2407,1483
-8.9,-9.1,42.0,41.6,2407,1485
-8.9,-9.1,42.0,41.7,2407,1486
-8.8,-9.1,42.0,41.7,2407,1486
-8.8,-9.1,42.0,41.7,2407,1485
-8.8,-9.1,42.0,41.6,2407,1484
-8.8,-9.1,42.0,41.6,2407,1484
-8.8,-9.1,42.0,41.6,2407,1484
-8.8,-9.1,42.0,41.7,2407,1486
-8.8,-9.1,42.0,41.8,2407,1487
-8.8,-9.1,42.0,41.8,2407,1487
-8.8,-9.1,42.0,41.8,2407,1487
-8.8,-9.1,42.0,41.8,2407,1487
-8.8,-9.1,42.0,41.8,2407,1487
-8.8,-9.1,42.1,41.8,2406,1487
-8.7,-9.1,42.1,41.8,2405,1487
-8.7,-9.1,42.1,41.8,2405,1486
-8.7,-9.1,42.3,41.8,2401,1487
-8.8,-9.0,43.4,41.9,2385,1488
-8.8,-9.0,45.0,41.9,2357,1490
-8.8,-9.0,46.9,42.7,2329,1500
-8.8,-9.0,48.2,43.7,2310,1513
-8.9,-9.0,49.4,45.2,2291,1533
-8.9,-9.0,50.6,46.9,2274,1554
-8.9,-9.0,51.4,48.6,2261,1575
-8.9,-9.0,51.8,50.3,2254,1597
-9.0,-9.0,52.0,51.4,2252,1612
-9.1,-9.0,52.0,51.9,2252,1618
-9.2,-9.0,52.0,52.1,2252,1619
-9.2,-9.1,52.0,52.1,2252,1619
-9.2,-9.1,52.0,52.1,2252,1619
-9.3,-9.1,52.0,52.1,2252,1619
-9.3,-9.1,52.0,52.0,2253,1619
-9.3,-9.1,52.0,52.0,2253,1618
-9.3,-9.1,51.8,51.8,2256,1616
-9.3,-9.2,51.7,51.9,2256,1617
-9.4,-9.2,51.7,51.9,2257,1616
-9.4,-9.2,51.7,51.8,2257,1616
-9.5,-9.2,51.7,51.9,2257,1617
-9.5,-9.3,51.7,52.0,2257,1618
-9.5,-9.3,51.7,52.0,2257,1618
-9.6,-9.3,51.7,51.8,2257,1615
-9.6,-9.3,51.7,51.8,2257,1615
-9.6,-9.3,51.7,51.8,2257,1615
-9.7,-9.3,51.7,51.8,2258,1615
-9.8,-9.4,51.4,51.8,2263,1615
-9.8,-9.4,50.7,51.8,2274,1616
-9.8,-9.5,50.3,51.7,2279,1613
-9.8,-9.5,49.9,51.3,2287,1608
-9.8,-9.6,49.3,50.7,2295,1602
-9.8,-9.6,49.0,50.2,2299,1595
-9.7,-9.6,48.6,49.8,2306,1589
-9.6,-9.6,48.2,49.4,2312,1584
-9.5,-9.7,47.8,49.1,2319,1581
-9.5,-9.7,47.3,48.7,2326,1576
-9.5,-9.6,46.9,48.2,2331,1569
-9.4,-9.6,46.8,47.7,2334,1563
-9.4,-9.6,46.1,47.4,2343,1559
-9.3,-9.6,45.7,47.2,2351,1556
-9.2,-9.6,45.2,46.7,2358,1550
-9.2,-9.6,44.8,46.2,2365,1544
-8.9,-9.6,44.1,45.7,2376,1537
-8.6,-9.5,43.4,45.2,2385,1530
-8.1,-9.5,42.8,44.4,2396,1521
-7.5,-9.4,42.1,43.7,2405,1511
-6.9,-9.2,41.7,43.3,2413,1506
-6.2,-9.0,41.0,42.6,2423,1496
-5.5,-8.6,40.1,41.9,2438,1489
-4.9,-8.0,39.3,41.3,2450,1480
-4.4,-7.5,38.3,40.5,2465,1470
-3.9,-6.9,37.5,39.7,2480,1459
-3.6,-6.3,36.6,38.8,2492,1448
-3.2,-5.7,35.8,37.9,2503,1436
-3.1,-5.2,35.2,37.0,2514,1425
-2.9,-4.7,34.2,36.1,2530,1414
-2.8,-4.2,32.8,35.4,2551,1405
-2.7,-3.8,31.4,34.5,2573,1393
-2.6,-3.5,30.2,33.7,2592,1382
-2.6,-3.3,28.9,32.5,2610,1366
-2.6,-3.1,28.0,31.1,2625,1347
-2.6,-3.0,27.1,29.6,2639,1330
-2.6,-2.9,26.2,28.9,2653,1320
-2.6,-2.9,25.4,28.3,2665,1314
-2.6,-2.8,24.3,27.7,2681,1305
-2.6,-2.8,23.4,26.8,2696,1294
-2.5,-2.8,22.4,25.7,2712,1279
-2.4,-2.8,21.2,24.4,2731,1263
-2.2,-2.8,19.8,22.9,2752,1243
-2.1,-2.8,18.5,21.4,2773,1224
-1.8,-2.8,17.2,19.8,2795,1203
-1.6,-2.7,15.9,18.8,2813,1190
-1.5,-2.6,14.7,17.6,2831,1175
-1.4,-2.4,13.9,16.2,2841,1157
-1.3,-2.3,13.9,14.9,2842,1141
-1.2,-2.1,13.9,14.2,2842,1132
-1.2,-2.0,13.9,13.9,2842,1129
-1.2,-1.9,13.9,13.9,2842,1129
-1.2,-1.7,13.9,13.9,2842,1129
-1.2,-1.7,13.9,13.9,2842,1129
-1.2,-1.6,13.9,13.9,2841,1129
-1.2,-1.6,13.9,13.9,2841,1129
-1.2,-1.5,14.0,13.9,2839,1129
-1.3,-1.5,14.7,13.9,2829,1129
-1.4,-1.5,15.9,13.9,2808,1129
-1.4,-1.5,17.7,14.2,2781,1134
-1.4,-1.5,19.6,15.2,2747,1145
-1.4,-1.5,21.8,16.4,2707,1163
-1.5,-1.5,24.7,18.8,2658,1193
-1.6,-1.5,26.3,19.4,2648,1201
-2.0,-1.5,30.6,23.7,2583,1257
-2.1,-1.5,31.5,24.8,2558,1279
-2.3,-1.5,32.8,26.8,2545,1298
-2.6,-1.5,34.2,29.3,2527,1328
-2.8,-1.6,35.0,31.7,2515,1360
-2.9,-1.7,35.3,33.7,2510,1384
-3.0,-1.9,35.5,35.1,2508,1402
-3.0,-2.1,35.6,35.4,2506,1405
-3.0,-2.3,35.8,35.5,2503,1406
-3.0,-2.5,35.9,35.5,2502,1406
-3.0,-2.6,35.9,35.5,2502,1406
-3.0,-2.7,35.9,35.5,2501,1407
-3.0,-2.9,36.0,36.0,2500,1413
-3.0,-3.0,36.2,36.0,2494,1412
-3.0,-2.9,36.8,36.0,2486,1412
-3.0,-3.0,37.5,36.1,2475,1414
-3.0,-3.0,38.2,36.4,2465,1418
-3.0,-3.0,39.2,37.0,2449,1426
-3.0,-3.0,40.3,37.7,2434,1435
-3.0,-3.0,41.0,38.6,2421,1447
-3.0,-3.0,41.2,39.7,2418,1461
-3.0,-3.0,41.3,40.3,2418,1469
-3.1,-3.0,41.4,40.9,2417,1476
-3.1,-3.0,41.9,41.0,2408,1477
-3.0,-3.0,42.5,41.1,2398,1479
-3.1,-3.0,43.2,41.4,2388,1483
-3.1,-3.0,43.5,41.9,2384,1490
-3.1,-3.0,43.5,42.6,2384,1498
-3.1,-3.0,43.5,42.9,2384,1501
-3.1,-3.0,43.5,43.0,2384,1502
-3.1,-3.0,43.5,43.0,2384,1502
-3.1,-3.0,43.5,43.0,2384,1503
-3.2,-3.0,43.5,43.0,2384,1502
-3.2,-3.0,43.5,43.0,2384,1503
-3.2,-3.0,43.5,43.0,2384,1503
-3.3,-3.0,43.5,43.0,2384,1503
-3.6,-3.0,43.5,43.0,2384,1503
-3.9,-3.1,43.5,43.0,2384,1503
-4.2,-3.1,43.5,43.0,2384,1503
-4.4,-3.2,43.5,43.0,2384,1503
-4.7,-3.4,43.5,43.0,2384,1503
-4.9,-3.6,43.5,43.0,2384,1503
-5.0,-3.8,43.5,43.0,2384,1503
-5.1,-4.0,43.5,43.0,2384,1503
-5.1,-4.2,43.5,43.0,2384,1503
-5.1,-4.4,43.5,43.0,2384,1503
-5.1,-4.6,43.5,43.0,2384,1503
-5.2,-4.8,43.5,43.0,2384,1503
-5.2,-4.8,43.5,43.0,2384,1503
-5.2,-4.9,43.5,43.0,2384,1503
-5.2,-4.9,43.5,43.0,2384,1503
-5.1,-4.9,43.5,43.0,2384,1503
-5.1,-4.9,43.5,43.0,2384,1503
-5.1,-5.0,43.5,43.0,2384,1503
-5.1,-5.0,43.5,43.0,2384,1503
-5.1,-5.0,43.5,43.0,2384,1503
-5.1,-5.0,43.5,43.3,2384,1507
-5.1,-5.0,43.5,43.3,2384,1505
-5.0,-5.0,43.5,43.2,2384,1505
-5.0,-5.0,43.5,43.3,2384,1506
-5.0,-5.0,43.5,43.3,2384,1505
-4.9,-5.0,43.5,43.3,2384,1506
-4.9,-5.0,43.5,43.3,2384,1506
-4.8,-5.0,43.5,43.3,2384,1506
-4.6,-5.0,43.5,43.3,2384,1506
-4.4,-5.0,43.5,43.3,2384,1506
-4.0,-5.0,43.5,43.3,2384,1506
-3.6,-5.0,43.5,43.3,2384,1506
-3.2,-4.9,43.6,43.3,2383,1506
-2.6,-4.8,43.6,43.3,2383,1506
-1.8,-4.5,43.6,43.3,2383,1506
-1.1,-4.1,43.6,43.3,2383,1506
-0.4,-3.7,43.6,43.3,2383,1506
0.4,-3.1,43.6,43.3,2383,1506
1.0,-2.5,43.6,43.3,2384,1506
1.4,-1.9,43.6,43.3,2384,1506
1.9,-1.2,43.6,43.3,2383,1506
2.2,-0.6,43.6,43.3,2384,1506
2.5,0.1,43.5,43.3,2383,1505
2.6,0.8,43.5,43.2,2384,1505
2.7,1.2,43.5,43.1,2384,1504
2.7,1.7,43.5,43.2,2384,1505
2.7,2.0,43.5,43.1,2384,1505
2.7,2.2,43.5,43.1,2384,1504
2.7,2.4,43.5,43.2,2384,1504
2.7,2.5,43.5,43.2,2383,1505
2.7,2.5,43.5,43.2,2384,1505
2.7,2.5,43.5,43.2,2384,1504
2.7,2.5,43.5,43.3,2383,1506
2.7,2.5,43.6,43.2,2383,1505
2.6,2.6,43.6,43.2,2383,1505
2.6,2.6,43.6,43.2,2383,1505
2.5,2.6,43.6,43.2,2383,1505
2.5,2.6,43.6,43.2,2382,1505
2.5,2.5,43.8,43.2,2379,1505
2.4,2.5,44.1,43.2,2373,1505
2.3,2.5,44.5,43.2,2367,1505
2.2,2.5,44.7,43.4,2364,1508
2.0,2.5,45.0,43.7,2359,1513
1.8,2.5,45.3,44.0,2356,1517
1.6,2.5,45.5,44.4,2353,1521
1.3,2.5,45.6,44.6,2352,1523
1.1,2.3,45.7,44.7,2350,1525
0.8,2.1,45.8,44.9,2349,1527
0.5,1.9,45.8,44.9,2348,1527
0.2,1.7,46.1,44.9,2344,1527
0.1,1.4,46.3,45.0,2339,1528
-0.1,1.1,46.7,45.5,2334,1535
-0.2,0.8,46.9,45.6,2332,1536
-0.3,0.6,46.9,45.8,2331,1538
-0.4,0.3,47.0,46.1,2330,1542
-0.6,0.2,47.0,46.2,2329,1544
-0.8,0.0,47.2,46.3,2325,1545
-1.0,-0.1,47.8,46.4,2318,1546
-1.2,-0.2,47.9,46.6,2316,1549
-1.5,-0.4,47.9,46.9,2316,1554
-1.8,-0.6,47.9,47.2,2316,1556
-2.1,-0.8,47.8,47.2,2317,1557
-2.3,-1.1,47.8,47.2,2317,1557
-2.4,-1.3,47.8,47.2,2318,1557
-2.5,-1.5,47.8,47.2,2319,1557
-2.7,-1.7,47.5,47.2,2322,1557
-2.9,-1.9,46.8,47.2,2335,1557
-3.2,-2.1,45.2,47.2,2358,1556
-3.4,-2.3,43.4,46.9,2389,1553
-3.6,-2.4,41.7,46.2,2416,1543
-3.7,-2.7,39.9,44.7,2443,1524
-3.7,-2.8,38.6,43.3,2462,1505
-3.8,-3.1,37.2,41.3,2483,1480
-3.8,-3.2,36.3,39.5,2496,1455
-3.8,-3.3,36.1,37.7,2499,1434
-3.8,-3.4,36.0,36.5,2500,1418
-3.9,-3.5,36.0,36.0,2500,1413
-3.9,-3.5,36.0,36.0,2500,1412
-3.9,-3.6,36.1,36.0,2499,1412
-3.9,-3.7,36.1,36.0,2499,1414
-3.8,-4.1,36.1,36.0,2499,1414
-3.9,-4.0,36.1,36.0,2499,1413
-3.9,-4.0,36.1,36.0,2499,1413
-4.0,-4.0,36.1,36.0,2499,1413
-4.2,-4.0,36.1,36.0,2499,1413
-4.3,-4.0,36.1,36.0,2499,1412
-4.6,-4.0,36.1,36.0,2499,1412
-4.9,-4.0,36.1,36.0,2499,1413
-5.1,-4.1,36.1,36.0,2499,1413
-5.3,-4.1,36.1,36.0,2499,1413
-5.5,-4.3,36.1,36.0,2499,1413
-5.6,-4.5,36.1,36.0,2499,1413
-5.8,-4.8,36.1,36.0,2499,1413
-5.8,-5.0,36.1,36.0,2499,1413
-5.8,-5.2,36.1,36.0,2499,1413
-5.8,-5.4,36.1,36.0,2499,1413
-5.8,-5.5,36.1,36.0,2499,1413
-5.8,-5.5,36.1,36.0,2499,1413
-5.8,-5.6,36.1,36.0,2499,1413
-5.8,-5.6,36.1,36.0,2499,1413
-5.8,-5.6,36.1,36.0,2499,1413
-5.8,-5.6,36.1,36.0,2499,1413
-5.8,-5.6,36.1,36.0,2499,1413
-5.8,-5.6,36.1,36.0,2499,1413
-5.8,-5.6,36.1,36.0,2499,1413
-5.8,-5.6,36.1,36.0,2499,1413
-5.8,-5.6,36.1,36.0,2499,1413
-5.8,-5.6,36.1,36.0,2499,1413
-5.8,-5.6,36.1,36.0,2499,1413
-5.8,-5.6,36.1,36.0,2499,1413
-5.8,-5.6,35.9,36.0,2503,1413
-5.8,-5.7,35.1,36.0,2516,1413
-5.9,-5.7,33.5,36.0,2541,1412
-5.8,-5.7,31.7,35.5,2569,1406
-5.7,-5.7,30.3,34.6,2591,1394
-5.6,-5.7,28.7,33.5,2616,1379
-5.6,-5.7,26.9,31.8,2644,1358
-5.5,-5.8,25.0,30.3,2674,1337
-5.5,-5.8,22.7,29.0,2709,1322
-5.4,-5.8,20.4,28.7,2746,1319
-5.3,-5.9,16.6,28.6,2805,1318
-5.3,-5.9,12.3,28.6,2869,1317
-5.3,-5.8,8.7,28.4,2937,1315
-5.2,-5.7,3.4,28.0,3013,1310
-5.1,-5.6,0.0,27.6,3083,1305
-5.0,-5.3,0.0,27.4,3094,1302
-4.7,-5.0,0.0,27.4,3088,1302
-4.5,-5.0,0.0,27.3,3089,1301
-4.2,-4.9,0.0,27.4,3089,1301
-3.9,-4.9,0.0,27.3,3088,1302
-3.7,-4.8,0.0,27.3,3089,1301
-3.4,-4.7,0.0,27.3,3089,1301
-3.2,-4.5,0.0,27.3,3089,1301
-3.2,-4.4,0.0,27.3,3089,1301
-3.2,-4.2,0.0,27.3,3088,1301
-3.3,-4.0,0.0,27.3,3088,1301
-3.3,-3.8,0.0,27.3,3088,1301
-3.3,-3.7,0.0,27.4,3088,1301
-3.4,-3.6,0.0,27.4,3088,1302
-3.4,-3.5,0.0,27.3,3087,1301
-3.4,-3.4,0.0,27.3,3087,1301
-3.4,-3.3,0.0,27.3,3087,1302
-3.4,-3.3,0.0,27.3,3087,1301
-3.5,-3.3,0.0,27.3,3087,1301
-3.4,-3.3,0.0,27.3,3087,1301
-3.5,-3.3,0.0,27.3,3087,1301
-3.5,-3.3,0.0,27.3,3086,1301
-3.5,-3.3,0.0,27.3,3086,1301
-3.5,-3.3,0.0,27.3,3086,1301
-3.6,-3.3,0.0,27.3,3085,1301
-3.6,-3.3,0.0,27.3,3085,1301
-3.7,-3.3,0.0,27.3,3083,1301
-3.7,-3.4,0.0,27.3,3083,1301
-3.7,-3.5,0.0,27.3,3082,1301
-3.7,-3.5,0.0,27.3,3080,1301
-3.7,-3.5,0.0,27.3,3078,1301
-3.7,-3.5,0.0,27.3,3078,1301
-3.7,-3.5,0.0,27.3,3078,1301
-3.7,-3.6,0.0,27.3,3078,1301
-3.7,-3.7,0.0,27.3,3078,1301
-3.7,-3.7,0.0,27.3,3078,1301
-3.7,-3.7,0.0,27.3,3078,1301
-3.7,-3.7,0.0,27.3,3078,1301
-3.7,-3.7,0.0,27.3,3078,1301
-3.7,-3.7,0.0,27.3,3078,1301
-3.7,-3.7,0.0,27.3,3078,1301
-3.7,-3.7,0.0,27.3,3078,1301
-3.7,-3.8,0.0,27.3,3078,1301
-3.7,-3.8,0.0,27.3,3078,1301
-3.8,-3.8,0.0,27.3,3078,1301
-3.8,-3.7,0.0,27.3,3078,1301
-3.9,-3.7,0.0,27.3,3078,1301
-4.0,-3.8,0.0,27.3,3078,1301
-4.0,-3.7,0.0,27.3,3078,1301
-4.2,-3.7,0.0,27.3,3078,1301
-4.2,-3.8,0.0,27.3,3078,1301
-4.3,-3.8,0.0,27.3,3078,1301
-4.3,-3.9,0.0,27.3,3078,1301
-4.3,-4.1,0.0,27.3,3078,1301
-4.3,-4.2,0.0,27.3,3078,1301
-4.3,-4.2,0.0,27.3,3079,1301
-4.3,-4.1,0.0,27.3,3079,1301
-4.3,-4.1,0.0,27.3,3078,1301
-4.2,-4.1,0.0,27.3,3078,1301
-4.1,-4.1,0.0,27.3,3078,1301
-4.0,-4.1,0.0,27.3,3078,1301
-4.0,-4.2,0.0,27.3,3078,1301
-4.0,-4.1,0.0,27.3,3078,1301
-4.0,-4.1,0.0,27.3,3078,1301
-4.0,-4.2,0.0,27.3,3077,1301
-3.9,-4.2,0.0,27.3,3075,1301
-3.9,-4.2,0.0,27.3,3068,1301
-3.9,-4.2,0.0,27.3,3057,1301
-3.8,-4.2,0.5,27.3,3048,1301
-3.8,-4.2,0.8,27.3,3042,1301
-3.8,-4.2,1.1,27.3,3039,1301
-3.8,-4.2,1.2,27.3,3037,1301
-3.8,-4.2,1.3,27.3,3036,1301
-3.7,-4.2,1.6,27.3,3031,1301
-3.7,-4.2,2.1,27.3,3022,1301
-3.6,-4.1,2.8,27.3,3011,1301
-3.5,-4.1,4.2,27.3,2988,1301
-3.2,-4.1,6.0,27.3,2961,1301
-3.0,-4.1,8.3,27.3,2922,1301
-2.7,-4.1,11.5,27.3,2874,1301
-2.4,-4.0,14.0,27.3,2829,1301
-2.0,-3.8,17.5,27.3,2783,1301
-1.7,-3.6,20.6,27.3,2732,1301
-1.5,-3.4,23.5,27.3,2689,1301
-1.4,-3.1,25.4,27.4,2659,1302
-1.3,-2.9,27.6,27.7,2627,1306
-1.3,-2.6,29.3,28.1,2602,1312
-1.4,-2.3,30.1,28.9,2590,1321
-1.5,-2.2,30.2,29.5,2590,1329
-1.6,-2.0,30.2,30.1,2590,1337
-1.7,-1.9,30.1,30.2,2591,1338
-1.8,-1.8,30.1,30.4,2591,1340
-1.9,-1.8,30.1,30.3,2591,1339
-2.1,-1.8,30.1,30.3,2591,1339
-2.2,-1.8,30.1,30.4,2591,1341
-2.3,-1.8,30.0,30.2,2592,1338
-2.4,-1.8,30.0,30.2,2592,1338
-2.5,-1.8,30.0,30.2,2592,1338
-2.7,-1.8,30.0,30.3,2592,1339
-2.8,-1.9,30.0,30.4,2592,1340
-3.0,-2.0,30.0,30.3,2592,1339
-3.2,-2.2,30.0,30.3,2592,1339
-3.4,-2.3,30.0,30.2,2592,1338
-3.5,-2.5,30.1,30.2,2591,1338
-3.5,-2.7,30.1,30.2,2591,1338
-3.5,-2.9,30.1,30.2,2591,1338
-3.4,-3.0,30.1,30.2,2591,1338
-3.4,-3.1,30.1,30.2,2591,1338
-3.3,-3.2,30.1,30.2,2591,1338
-3.3,-3.2,30.2,30.2,2590,1338
-3.3,-3.2,30.6,30.2,2582,1338
-3.3,-3.2,31.1,30.2,2572,1338
-3.3,-3.2,32.4,30.4,2553,1340
-3.3,-3.2,33.9,30.9,2531,1348
-3.3,-3.2,35.6,31.8,2503,1360
-3.3,-3.2,37.7,33.0,2470,1375
-3.3,-3.2,40.0,34.4,2434,1394
-3.3,-3.2,42.2,36.2,2396,1417
-3.3,-3.2,44.5,38.1,2363,1441
-3.4,-3.2,47.2,40.4,2322,1471
-3.6,-3.2,49.8,43.0,2282,1503
-3.6,-3.2,52.0,45.3,2249,1535
-3.6,-3.2,53.9,47.9,2221,1567
-3.6,-3.2,55.6,50.4,2196,1599
-3.6,-3.3,56.6,52.6,2178,1628
-3.7,-3.3,57.5,54.8,2168,1657
-3.7,-3.3,57.5,56.8,2167,1681
-3.8,-3.3,57.5,57.7,2167,1691
-3.9,-3.4,57.5,57.8,2167,1693
-3.9,-3.4,57.5,57.8,2167,1693
-3.9,-3.4,57.5,57.8,2167,1693
-3.9,-3.5,57.5,57.8,2167,1693
-3.9,-3.5,57.5,57.8,2167,1693
-3.9,-3.5,57.5,57.8,2168,1693
-3.9,-3.5,57.5,57.8,2168,1693
-3.9,-3.5,57.4,57.8,2169,1693
-3.9,-3.5,57.3,57.8,2170,1693
-3.9,-3.6,57.3,57.8,2171,1693
-4.0,-3.6,57.3,57.8,2171,1693
-4.0,-3.7,57.3,57.8,2171,1693
-4.0,-3.7,57.3,57.8,2171,1693
-4.0,-3.7,57.3,57.8,2171,1693
-3.9,-3.8,57.3,57.8,2171,1693
-3.8,-3.8,57.3,57.8,2171,1693
-3.8,-3.8,57.3,57.9,2171,1694
-3.7,-3.8,57.3,57.9,2171,1694
-3.7,-3.7,57.3,57.9,2171,1693
-3.7,-3.8,57.3,57.9,2171,1694
-3.7,-3.8,57.3,57.9,2171,1694
-3.8,-3.8,57.3,57.9,2171,1694
-3.9,-3.8,57.3,57.9,2171,1694
-4.2,-3.8,57.3,57.9,2171,1694
-4.5,-3.8,57.3,57.9,2171,1694
-4.9,-3.9,57.3,57.9,2171,1694
-5.4,-4.0,57.3,57.9,2171,1694
-6.0,-4.1,57.3,57.9,2171,1694
-6.6,-4.4,57.3,57.9,2171,1694
-7.4,-4.8,57.3,57.9,2171,1694
-8.0,-5.3,57.3,57.9,2171,1694
-8.7,-5.7,57.3,57.9,2171,1694
-9.5,-6.3,57.3,57.9,2171,1694
-10.2,-6.8,57.3,57.9,2171,1694
-11.0,-7.4,57.3,57.9,2170,1694
-11.9,-8.0,57.3,57.9,2170,1694
-12.8,-8.9,57.3,57.9,2170,1694
-13.6,-9.6,57.3,57.9,2170,1694
-14.3,-10.5,57.3,57.9,2170,1694
-14.9,-11.3,57.3,57.9,2170,1694
-15.3,-12.0,57.3,57.9,2170,1694
-15.6,-12.9,57.3,57.8,2169,1693
-15.7,-13.6,57.4,57.8,2169,1693
-15.8,-14.2,57.5,57.8,2168,1693
-15.8,-14.8,57.5,57.8,2168,1693
-15.7,-15.1,57.5,57.8,2168,1693
-15.7,-15.4,57.5,57.9,2168,1694
-15.7,-15.6,57.5,57.9,2168,1694
-15.7,-15.7,57.5,57.9,2167,1694
-15.6,-15.7,57.6,57.9,2166,1694
-15.6,-15.7,57.8,57.8,2163,1693
-15.5,-15.7,58.0,57.8,2159,1693
-15.5,-15.7,58.2,57.7,2157,1692
-15.5,-15.7,58.2,57.7,2156,1692
-15.5,-15.7,58.3,57.7,2156,1691
-15.6,-15.7,58.3,57.7,2155,1691
-15.8,-15.7,58.4,57.7,2153,1692
-15.9,-15.7,58.5,57.7,2152,1692
-16.0,-15.7,58.5,57.7,2152,1692
-16.0,-15.7,58.5,57.7,2152,1692
-16.0,-15.7,58.5,57.7,2152,1692
-16.0,-15.8,58.5,57.7,2153,1692
-15.9,-15.8,58.4,57.8,2153,1692
-15.8,-15.8,58.4,57.7,2153,1692
-15.8,-15.8,58.4,57.7,2153,1692
-15.8,-15.8,58.4,57.7,2153,1692
-15.8,-15.8,58.4,57.7,2154,1692
-15.8,-15.8,58.3,57.7,2157,1692
-15.7,-15.8,58.1,57.7,2159,1692
-15.7,-15.8,58.1,57.7,2159,1692
-15.7,-15.8,58.1,57.7,2159,1692
-15.7,-15.8,58.1,57.7,2159,1692
-15.7,-15.8,58.1,57.7,2159,1692
-15.7,-15.8,58.1,57.7,2159,1692
-15.7,-15.8,58.1,57.7,2159,1692
-15.7,-15.8,58.1,57.7,2159,1692
-15.7,-15.8,58.1,57.7,2159,1692
-15.7,-15.8,58.1,57.7,2159,1692
-15.6,-15.8,58.1,57.7,2159,1692
-15.6,-15.8,58.1,57.7,2159,1692
-15.5,-15.8,58.1,57.7,2159,1692
-15.5,-15.8,58.1,57.7,2159,1692
-15.5,-15.8,58.1,57.7,2159,1691
-15.5,-15.8,58.1,57.7,2159,1692
-15.5,-15.8,58.1,57.7,2159,1692
-15.5,-15.8,58.1,57.7,2159,1692
-15.5,-15.8,58.1,57.7,2159,1691
-15.5,-15.8,58.1,57.7,2159,1691
-15.5,-15.8,58.1,57.7,2159,1691
-15.5,-15.8,58.1,57.7,2159,1691
-15.5,-15.8,58.1,57.7,2159,1691
-15.5,-15.8,58.1,57.7,2159,1691
-15.5,-15.8,58.1,57.7,2159,1691
-15.5,-15.7,58.1,57.7,2159,1691
-15.5,-15.7,58.1,57.7,2159,1691
-15.5,-15.7,58.1,57.7,2159,1691
-15.4,-15.7,58.0,57.7,2160,1691
-15.4,-15.7,57.7,57.7,2166,1691
-15.4,-15.7,57.2,57.7,2173,1691
-15.3,-15.7,56.4,57.6,2186,1690
-15.3,-15.7,55.8,57.4,2195,1688
-15.3,-15.7,55.3,56.9,2202,1681
-15.3,-15.7,54.9,56.3,2208,1672
-15.3,-15.7,54.6,55.7,2214,1666
-15.3,-15.7,54.2,55.2,2218,1659
-15.3,-15.7,54.2,54.9,2219,1656
-15.3,-15.7,54.1,54.7,2220,1653
-15.3,-15.7,54.0,54.7,2221,1653
-15.3,-15.7,53.8,54.6,2225,1652
-15.3,-15.7,53.7,54.6,2227,1652
-15.3,-15.7,53.5,54.6,2229,1651
-15.3,-15.7,53.2,54.4,2235,1649
-15.3,-15.7,53.0,54.2,2237,1646
-15.3,-15.7,53.0,53.9,2237,1643
-15.3,-15.7,53.0,53.8,2237,1641
-15.3,-15.7,53.0,53.7,2237,1640
-15.3,-15.7,53.0,53.7,2237,1640
-15.3,-15.7,53.0,53.7,2237,1640
-15.3,-15.7,53.1,53.7,2236,1640
-15.3,-15.7,53.1,53.7,2236,1640
-15.3,-15.7,53.1,53.7,2235,1640
-15.3,-15.7,53.3,53.7,2232,1640
-15.3,-15.7,53.7,53.7,2227,1640
-15.2,-15.7,54.1,53.7,2219,1640
-15.1,-15.7,54.7,53.8,2210,1641
-15.0,-15.7,55.2,53.9,2202,1643
-14.7,-15.7,55.5,54.2,2198,1648
-14.3,-15.7,55.5,54.7,2198,1653
-13.9,-15.7,55.7,54.9,2195,1656
-13.2,-15.5,56.3,55.0,2185,1657
-12.3,-15.2,57.3,55.2,2169,1659
-11.4,-14.9,58.3,55.8,2154,1667
-10.4,-14.3,58.9,56.6,2146,1678
-9.4,-13.7,59.4,57.5,2138,1689
-8.7,-13.0,59.8,58.1,2131,1698
-7.6,-12.2,60.0,58.9,2129,1708
-6.8,-11.3,60.0,59.5,2129,1714
-6.0,-10.3,60.0,59.6,2129,1716
-5.4,-9.5,60.0,59.6,2129,1716
-5.0,-8.6,60.0,59.6,2129,1716
-4.7,-7.7,60.0,59.6,2129,1716
